date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:57	192913/192913	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:25%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/hero_bg_5_1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/hero_bg_5_1.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:57	20712/20712	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:57	17780/17780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_5_1_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_5_1_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:58	21972/21972	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:58	17199/17199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_5_1_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_5_1_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:58	32446/32446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_5_2_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:59	3248/3248	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-1.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:59	3475/3475	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-2.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-2.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:59	3439/3439	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:42%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-3.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/client-img-1-3.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:00:59	12997/12997	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:28%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_2_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_2_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:00	14294/14294	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:28%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_2_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_2_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:00	14163/14163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:28%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_2_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_2_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:00	14168/14168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:28%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_2_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_2_4.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:01	15082/15082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_2_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_2_5.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:01	42238/42238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_4_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_4_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:01	17690/17690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_4_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_4_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:01	58774/58774	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about-slide-img2.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about-slide-img2.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:02	18133/18133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_6_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_6_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:02	17158/17158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_6_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_6_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:02	13311/13311	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_6_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_6_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:02	16116/16116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_6_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_6_4.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:03	8512/8512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:24%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/cta_bg_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/cta_bg_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:03	53944/53944	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/app_mockup.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/app_mockup.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:04	4510/4510	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:43%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/shape_16.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/shape_16.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:04	104375/104375	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about-slide-img3.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about-slide-img3.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:05	21049/21049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi-img-1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi-img-1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:05	20440/20440	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi-img-2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi-img-2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:05	5008/5008	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_1.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_1.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:06	5428/5428	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_2.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_2.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:06	5333/5333	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_3.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_3.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:06	5603/5603	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:45%20GMT	https://html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_4.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/testimonial/testi_4_4.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:07	10428/10428	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:43%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/shape_17.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/shape_17.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:07	6784/6784	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:43%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/shape_18.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/shape_18.png	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:08	17288/17288	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_5_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_5_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:08	78521/78521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:24%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/contact_bg_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/contact_bg_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:09	15911/15911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_5_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_5_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:09	23321/23321	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_5_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_5_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:10	16590/16590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_1.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:10	20229/20229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_2.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:10	17191/17191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_3.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:10	17625/17625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_4.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:10	15269/15269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_5.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:11	23574/23574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:36%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_6.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_9_6.jpg	(from https://html.themeholy.com/tourm/demo/home-beach.html)
16:01:11	1561/1561	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/menu2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/menu2.svg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:12	275556/275556	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_6_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_6_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:12	293260/293260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_6_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_6_2.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:13	267800/267800	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:37%20GMT	https://html.themeholy.com/tourm/demo/assets/img/hero/hero_6_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/hero/hero_6_3.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:13	80848/80848	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:31%20GMT	https://html.themeholy.com/tourm/demo/assets/img/destination/destination_5_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/destination/destination_5_2.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:14	74409/74409	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:31%20GMT	https://html.themeholy.com/tourm/demo/assets/img/destination/destination_5_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/destination/destination_5_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:14	82124/82124	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:31%20GMT	https://html.themeholy.com/tourm/demo/assets/img/destination/destination_5_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/destination/destination_5_3.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:14	5321/5321	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/feature_1_1.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/feature_1_1.svg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:14	4711/4711	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/feature_1_2.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/feature_1_2.svg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:15	8532/8532	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/feature_1_3.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/feature_1_3.svg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:15	2294/2294	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Nov%202024%2008:43:39%20GMT	https://html.themeholy.com/tourm/demo/assets/img/icon/feature_1_4.svg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/icon/feature_1_4.svg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:16	90003/90003	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/resort_1_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/resort_1_2.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:17	52543/52543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/resort_1_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/resort_1_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:17	81559/81559	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/resort_1_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/resort_1_3.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:18	132281/132281	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:24%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/contact_bg_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/contact_bg_5.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:18	26360/26360	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_6_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_6_2.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:18	29540/29540	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_6_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_6_3.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:18	6548/6548	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:19	101636/101636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:40%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_5_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_5_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:19	8427/8427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_2.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:19	10947/10947	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_3.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:19	9359/9359	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_4.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:19	8219/8219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_5.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:20	21526/21526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:27%20GMT	https://html.themeholy.com/tourm/demo/assets/img/blog/blog_6_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/blog/blog_6_1.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:20	8985/8985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:33%20GMT	https://html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_6.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/gallery/gallery_10_6.jpg	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:20	2210/2210	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Nov%202024%2008:43:43%20GMT	https://html.themeholy.com/tourm/demo/assets/img/shape/shape_2_10.png	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/shape/shape_2_10.png	(from https://html.themeholy.com/tourm/demo/home-resort.html)
16:01:22	169702/169702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:25%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/hero_bg_7_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/hero_bg_7_1.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:22	21214/21214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_3_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_3_2.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:23	13443/13443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_3_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_3_3.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:23	17048/17048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_3_4.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_3_4.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:23	18760/18760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:29%20GMT	https://html.themeholy.com/tourm/demo/assets/img/category/category_3_5.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/category/category_3_5.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:23	39136/39136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:24%20GMT	https://html.themeholy.com/tourm/demo/assets/img/bg/about_bg_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/bg/about_bg_1.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:23	26866/26866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_6_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_6_1.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:24	20328/20328	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_6_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_6_2.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:24	16185/16185	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:41%20GMT	https://html.themeholy.com/tourm/demo/assets/img/normal/about_6_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/normal/about_6_3.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:24	20290/20290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_7_1.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_7_1.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:25	13743/13743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_7_2.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_7_2.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
16:01:25	14763/14763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Nov%202024%2008:43:47%20GMT	https://html.themeholy.com/tourm/demo/assets/img/tour/tour_7_3.jpg	D:/design/holiday/html.themeholy.com/tourm/demo/assets/img/tour/tour_7_3.jpg	(from https://html.themeholy.com/tourm/demo/home-countryside-hotel.html)
